id_vintage_id,wine_id,name,country,region,wynnery,wine_color,grappe
155091973,5585033,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2014,France,Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection,Vin rouge,Pinot Noir
155008366,79326,Giovanni Rosso Barolo Cerretta 2017,Italie,Barolo,Giovanni Rosso,Vin rouge,Nebbiolo
154978419,2395864,Toro Albalá Don PX Convento Selección 1964,Espagne,Montilla-Moriles,Toro Albalá,Vin à haut degré d'alcool,Pedro Ximenez
154971146,2258746,Aldo Conterno Barolo Riserva Speciale Granbussia 2013,Italie,Barolo,Aldo Conterno,Vin rouge,Nebbiolo
154961365,3990250,Duckhorn Rutherford Cabernet Sauvignon 2017,États-Unis,Rutherford,Duckhorn,Vin rouge,Cabernet Sauvignon
154899645,7360,Louis Latour Romanée-Saint-Vivant Grand Cru Les Quatre Journaux 2016,France,Romanée-Saint-Vivant Grand Cru,Louis Latour,Vin rouge,Pinot Noir
154886969,5790892,Kopke 40 Years Old Tawny Port,Portugal,Porto,Kopke,Vin à haut degré d'alcool,Assemblage
154883595,1164946,Vaona Pegrandi Amarone della Valpolicella Classico 2017,Italie,Amarone della Valpolicella Classico,Vaona,Vin rouge,Assemblage
154423740,5459345,Markus Molitor Zeltinger Sonnenuhr Beerenauselese Riesling 2015,Allemagne,Mosel,Markus Molitor,Vin blanc,Riesling
154172284,9711,Casanova di Neri Pietradonice 2017,Italie,Toscane,Casanova di Neri,Vin rouge,Cabernet Sauvignon
153352206,5474643,Corte Aleardi Bure Alto Amarone  della Valpolicella Classico Riserva 2011,Italie,Amarone della Valpolicella,Corte Aleardi,Vin rouge,Assemblage
153296417,73619,Fratelli Alessandria Barolo Monvigliero 2016,Italie,Barolo,Fratelli Alessandria,Vin rouge,Nebbiolo
153150955,1152524,Le Chiuse Brunello di Montalcino 2017,Italie,Brunello di Montalcino,Le Chiuse,Vin rouge,Sangiovese
153125852,1290765,Pierre-Yves Colin-Morey Corton-Charlemagne Grand Cru 2017,France,Corton-Charlemagne Grand Cru,Pierre-Yves Colin-Morey,Vin blanc,Chardonnay
153102007,1312358,San Polino Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,San Polino,Vin rouge,Sangiovese
153100359,4607101,Varvaglione Cosimo Varvaglione Collezione Privata Negroamaro del Salento 2017,Italie,Salento,Varvaglione,Vin rouge,Negroamaro
153062989,1637184,Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2017,Allemagne,Wiltingen,Egon Müller - Scharzhof,Vin blanc,Riesling
153046963,5144661,Ceretto Barbaresco Asili 1973,Italie,Barbaresco,Ceretto,Vin rouge,Nebbiolo
153040273,2025939,Sapience Champagne 2013,France,Champagne,Sapience,Vin effervescent,Assemblage
153000388,4399908,Colomé Altura Máxima Malbec 2017,Argentine,Salta,Colomé,Vin rouge,Malbec
152941439,18903,Capensis Chardonnay 2017,Afrique du Sud,Cap-Occidental,Capensis,Vin blanc,Chardonnay
152925754,1946223,Alain Jaume Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2016,France,Châteauneuf-du-Pape,Alain Jaume,Vin rouge,Assemblage
152903950,82970,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2017,France,Nuits-Saint-Georges 1er Cru Clos des Porrets Saint-Georges,Domaine Henri Gouges,Vin rouge,Pinot Noir
152826360,2080162,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,Château de Beaucastel,Vin rouge,Assemblage
152804157,5483693,Domaine Faiveley Clos Saint-Denis Grand Cru 2014,France,Clos Saint-Denis Grand Cru,Domaine Faiveley,Vin rouge,Pinot Noir
152761361,1148846,Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,France,Pessac-Léognan,Château La Mission Haut-Brion,Vin blanc,Assemblage
152753754,2711130,Domaine Perrot-Minot Vignes Centenaires 'La Richemone' 2015,France,Bourgogne,Domaine Perrot-Minot,Vin rouge,Pinot Noir
152751534,1864562,Lucien le Moine Clos de la Roche Grand Cru 2015,France,Clos de la Roche Grand Cru,Lucien le Moine,Vin rouge,Pinot Noir
152737110,1159658,David Sterza Amarone della Valpolicella Classico 2017,Italie,Amarone della Valpolicella Classico,David Sterza,Vin rouge,Assemblage
152631774,1168085,Brunelli Campo Inferi Amarone della Valpolicella Classico Riserva 2017,Italie,Amarone della Valpolicella Classico,Brunelli,Vin rouge,Assemblage
152595772,1099373,Château l'Eglise-Clinet Pomerol 2017,France,Pomerol,Château l'Eglise-Clinet,Vin rouge,Assemblage
152537399,5107190,Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2015,Argentine,Gualtallary,Catena Zapata,Vin rouge,Malbec
152534072,5418443,Costa Arente Amarone della Valpolicella 2017,Italie,Amarone della Valpolicella Valpantena,Costa Arente,Vin rouge,Assemblage
152518151,1171308,Espectacle del Montsant Tinto 2017,Espagne,Montsant,Espectacle del Montsant,Vin rouge,Garnacha
152507638,1186753,Biserno Bibbona 2017,Italie,Toscane,Biserno,Vin rouge,Cabernet Franc
152503527,16418,Le Macchiole Messorio 2017,Italie,Toscane,Le Macchiole,Vin rouge,Merlot
152485757,1167972,L’Arco Amarone della Valpolicella Classico 2017,Italie,Amarone della Valpolicella Classico,L’Arco,Vin rouge,Assemblage
152461898,5371047,Corte Sant'Alda Valmezzane Amarone della Valpolicella 2013,Italie,Amarone della Valpolicella,Corte Sant'Alda,Vin rouge,Assemblage
152459490,1184728,Familia Torres Perpetual 2017,Espagne,Priorat,Familia Torres,Vin rouge,Assemblage
152459163,23363,Sandrone Barolo Le Vigne 2017,Italie,Barolo,Sandrone,Vin rouge,Nebbiolo
152424085,18157,Rust En Vrede 1694 Classification Red 2017,Afrique du Sud,Stellenbosch,Rust En Vrede,Vin rouge,Assemblage
152411523,36464,E. Guigal Ermitage Ex-Voto 2017,France,Hermitage,E. Guigal,Vin rouge,Shiraz/Syrah
152410570,5402773,Tesseron Estate Pym-Rae Red Blend 2016,États-Unis,Napa Valley,Tesseron Estate,Vin rouge,Assemblage
152396270,1167182,Henri Giraud MV 2017,France,Champagne Grand Cru Aÿ,Henri Giraud,Vin effervescent,Assemblage
152257611,5371047,Corte Sant'Alda Valmezzane Amarone della Valpolicella 2011,Italie,Amarone della Valpolicella,Corte Sant'Alda,Vin rouge,Assemblage
152252896,4241024,Siro Pacenti Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,Siro Pacenti,Vin rouge,Sangiovese
152245849,5378501,Il Canovino Quarto Vecchio Amarone della Valpolicella Classico Riserva 2016,Italie,Amarone della Valpolicella Classico,Il Canovino,Vin rouge,Assemblage
152244513,1417067,Wine & Soul Douro Quinta da Manoella VV Tinto 2017,Portugal,Douro,Wine & Soul,Vin rouge,Touriga Nacional
152225618,1210766,Domaine de Cambes Bordeaux 2017,France,Bordeaux,Domaine de Cambes,Vin rouge,Assemblage
152198745,3269198,J. Hofstätter Roccolo Ludwig Barth von Barthenau 2016,Italie,Südtirol - Alto Adige,J. Hofstätter,Vin rouge,Pinot Nero
152195729,5362570,Butler Nephew 40 Years Old Port,Portugal,Porto,Butler Nephew,Vin à haut degré d'alcool,Assemblage
152194710,5144661,Ceretto Barbaresco Asili 2007,Italie,Barbaresco,Ceretto,Vin rouge,Nebbiolo
152189711,1276653,Jean-Michel Gerin La Landonne Côte-Rôtie 2017,France,Côte-Rôtie,Jean-Michel Gerin,Vin rouge,Shiraz/Syrah
152168455,77472,Altesino Brunello di Montalcino  Montosoli 2017,Italie,Brunello di Montalcino,Altesino,Vin rouge,Sangiovese
152152844,1475868,Eleva Piovesole Amarone della Valpolicella Classico 2017,Italie,Amarone della Valpolicella Classico,Eleva,Vin rouge,Assemblage
152138418,1269657,Poggio Al Tesoro Bolgheri Superiore Sondraia 2017,Italie,Bolgheri Superiore,Poggio Al Tesoro,Vin rouge,Assemblage
152124501,5333076,Pian dell'Orino Bassolino di Sopra Brunello di Montalcino 2007,Italie,Brunello di Montalcino,Pian dell'Orino,Vin rouge,Sangiovese
152086187,1220581,Lillian Gold Series Syrah 2016,États-Unis,Santa Barbara County,Lillian,Vin rouge,Shiraz/Syrah
152084103,16221,Vilafonté Series M 2017,Afrique du Sud,Paarl,Vilafonté,Vin rouge,Assemblage
152083190,2738226,Giodo Brunello di Montalcino 2016,Italie,Brunello di Montalcino,Giodo,Vin rouge,Sangiovese
152083181,2738226,Giodo Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Giodo,Vin rouge,Sangiovese
152083165,1483095,Gróf Degenfeld Tokaji Aszú 5 Puttonyos 2016,Hongrie,Tokaj,Gróf Degenfeld,Vin doux,Furmint
152080795,1183599,Torbreck The Laird 2017,Australie,Vallée de la Barossa,Torbreck,Vin rouge,Shiraz/Syrah
152057852,1839377,Domaine Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2016,France,Bienvenues-Bâtard-Montrachet Grand Cru,Domaine Faiveley,Vin blanc,Chardonnay
152047412,24111,Joseph Drouhin Grands-Echezeaux Grand Cru 2017,France,Grands-Échezeaux Grand Cru,Joseph Drouhin,Vin rouge,Pinot Noir
152027966,1100910,Domaine du Comte Liger-Belair Vosne-Romanée Premier Cru Aux Reignots 2015,France,Vosne-Romanée Premier Cru,Domaine du Comte Liger-Belair,Vin rouge,Pinot Noir
152008500,3783366,Gitana Saperavi 2017,Moldavie,Moldavie,Gitana,Vin rouge,Saperavi
151984712,1598758,Jean-Claude Ramonet Bâtard-Montrachet Grand Cru 2016,France,Bâtard-Montrachet Grand Cru,Jean-Claude Ramonet,Vin blanc,Chardonnay
151922765,3715,Ridge Vineyards Monte Bello 2017,États-Unis,Montagnes de Santa Cruz,Ridge Vineyards,Vin rouge,Assemblage
151903643,1294734,Michael David Winery Rapture Cabernet Sauvignon 2017,États-Unis,Lodi,Michael David Winery,Vin rouge,Cabernet Sauvignon
151826678,9712,Casanova di Neri Tenuta Nuova Brunello di Montalcino 2017,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
151818164,1313331,Didier Dagueneau (Louis-Benjamin Dagueneau) Pur Sang 2017,France,Pouilly-Fumé,Didier Dagueneau (Louis-Benjamin Dagueneau),Vin blanc,Sauvignon Blanc
151784472,1260481,Agrapart & Fils Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize' 2016,France,Champagne Grand Cru Avize,Agrapart & Fils,Vin effervescent,Chardonnay
151717414,94749,San Giusto a Rentennano Percarlo 2017,Italie,Toscane,San Giusto a Rentennano,Vin rouge,Sangiovese
151700270,1134562,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2016,Italie,Barolo,Bruno Giacosa,Vin rouge,Nebbiolo
151692612,1214878,Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2017,France,Chassagne-Montrachet Premier Cru,Joseph Drouhin,Vin blanc,Chardonnay
151682426,16637,Conterno Fantino Barolo Sorì Ginestra 2017,Italie,Barolo,Conterno Fantino,Vin rouge,Nebbiolo
151598022,1579011,Château Purcari Ice Wine de Purcari 2017,Moldavie,Stefan Voda,Château Purcari,Vin doux,Assemblage
151590018,11733,Castellare Toscana I Sodi di San Niccolo 2017,Italie,Toscane,Castellare,Vin rouge,Sangiovese
151586799,36434,E. Guigal Côte-Rôtie La Mouline 2017,France,Côte-Rôtie,E. Guigal,Vin rouge,Assemblage
151490583,1672854,Dunn Howell Mountain Cabernet Sauvignon 2017,États-Unis,Howell Mountain,Dunn,Vin rouge,Cabernet Sauvignon
151478411,1173806,Marqués de Murrieta Capellanía Reserva 2017,Espagne,Rioja,Marqués de Murrieta,Vin blanc,Viura
151418884,1187200,Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2017,France,Musigny Grand Cru,Domaine Comte Georges de Vogüé,Vin rouge,Pinot Noir
151416029,6153,Two Hands Aphrodite 2017,Australie,Vallée de la Barossa,Two Hands,Vin rouge,Cabernet Sauvignon
151412412,1172486,Château Tertre Roteboeuf Saint-Émilion Grand Cru 2017,France,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,Vin rouge,Assemblage
151408172,1182034,Terlan (Terlano) Lagrein Riserva Porphyr 2017,Italie,Südtirol - Alto Adige,Terlan (Terlano),Vin rouge,Lagrein
151403486,1208385,Comm. G.B. Burlotto Barolo Monvigliero 2017,Italie,Barolo,Comm. G.B. Burlotto,Vin rouge,Nebbiolo
151399713,1800513,Elio Altare Arborina Barolo 2017,Italie,Barolo,Elio Altare,Vin rouge,Nebbiolo
151399699,1626074,Elio Altare Cerretta Barolo Riserva (Vigna Bricco) 2015,Italie,Barolo,Elio Altare,Vin rouge,Nebbiolo
151309618,82203,Giacomo Conterno Barolo Cascina Francia 2017,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
151309511,18014,Château de la Gardine Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe 2017,France,Châteauneuf-du-Pape,Château de la Gardine,Vin rouge,Assemblage
151293020,1648040,Giovanni Montisci Barrosu Cannonau di Sardegna Riserva Franzisca 2017,Italie,Cannonau di Sardegna,Giovanni Montisci,Vin rouge,Cannonau
151284259,75854,Domaine de la Janasse Châteauneuf-du-Pape Chaupin 2017,France,Châteauneuf-du-Pape,Domaine de la Janasse,Vin rouge,Grenache
151276502,5278,Shafer Relentless 2017,États-Unis,Napa Valley,Shafer,Vin rouge,Shiraz/Syrah
151254359,1471,Mazzei Siepi 2017,Italie,Toscane,Mazzei,Vin rouge,Assemblage
151208248,3127311,Giacomo Conterno Barolo Cerretta 2015,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
151163603,79228,Méo-Camuzet Corton Grand Cru 'Clos Rognet' 2017,France,Corton Grand Cru,Méo-Camuzet,Vin rouge,Pinot Noir
151129083,49754,Artadi Viña El Pison 2017,Espagne,Vino de España,Artadi,Vin rouge,Tempranillo
151094656,1168653,Zýmē Amarone della Valpolicella 2017,Italie,Amarone della Valpolicella,Zýmē,Vin rouge,Assemblage
151042456,1383553,Bodegas Roda Roda I Reserva Rioja 2017,Espagne,Rioja,Bodegas Roda,Vin rouge,Assemblage
151028070,14882,Callejo Félix Callejo (Viñedos de la Familia) 2016,Espagne,Ribera del Duero,Callejo,Vin rouge,Tempranillo
151020595,1134557,Bruno Giacosa Falletto Barolo Le Rocche del Falletto 2015,Italie,Barolo,Bruno Giacosa,Vin rouge,Nebbiolo
150990843,77676,Terlan (Terlano) Quarz Sauvignon 2017,Italie,Trentin-Haut-Adige,Terlan (Terlano),Vin blanc,Sauvignon Blanc
150984264,1104820,Continuum Continuum Estate 2017,États-Unis,Oakville,Continuum,Vin rouge,Assemblage
150942721,87114,Brovia Rocche di Castiglione Barolo 2017,Italie,Barolo,Brovia,Vin rouge,Nebbiolo
150941726,1789271,Royal Tokaji 5 Puttonyos Aszú (Blue Label) 2017,Hongrie,Tokaj,Royal Tokaji,Vin doux,Furmint
150941722,1549415,Royal Tokaji Aszú 6 puttonyos 2017,Hongrie,Tokaj,Royal Tokaji,Vin doux,Furmint
150926088,1563086,Mas d'en Gil Gran Buig Priorat 2016,Espagne,Priorat,Mas d'en Gil,Vin rouge,Assemblage
150913164,1696799,Artadi El Carretil 2017,Espagne,Vino de España,Artadi,Vin rouge,Tempranillo
150882178,22529,Elio Grasso Barolo Ginestra Casa Maté 2017,Italie,Barolo,Elio Grasso,Vin rouge,Nebbiolo
150881152,8794,Cordero di Montezemolo Barolo Enrico VI 2017,Italie,Barolo,Cordero di Montezemolo,Vin rouge,Nebbiolo
150864846,36404,E. Guigal Côte-Rôtie La Landonne 2017,France,Côte-Rôtie,E. Guigal,Vin rouge,Shiraz/Syrah
150858533,5144661,Ceretto Barbaresco Asili 2004,Italie,Barbaresco,Ceretto,Vin rouge,Nebbiolo
150850054,1305714,Maison Leroy Chassagne-Montrachet 1er Cru 'Morgeot' 1993,France,Chassagne-Montrachet Premier Cru,Maison Leroy,Vin blanc,Chardonnay
150777556,1670059,Biserno Il Pino di Biserno 2017,Italie,Toscane,Biserno,Vin rouge,Assemblage
150739370,22721,Fontodi Flaccianello della Pieve 2017,Italie,Colli della Toscana Centrale,Fontodi,Vin rouge,Sangiovese
150731407,1208385,Comm. G.B. Burlotto Barolo Monvigliero 2016,Italie,Barolo,Comm. G.B. Burlotto,Vin rouge,Nebbiolo
150729674,1473611,E. Guigal Côte-Rôtie La Turque 2017,France,Côte-Rôtie,E. Guigal,Vin rouge,Assemblage
150715976,2574273,Frescobaldi Gorgona 2017,Italie,Toscane,Frescobaldi,Vin blanc,Assemblage
150679517,1274124,Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2017,France,Montrachet Grand Cru,Joseph Drouhin,Vin blanc,Chardonnay
150677732,24063,Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2017,France,Beaune 1er Cru Le Clos des Mouches,Joseph Drouhin,Vin blanc,Chardonnay
150671747,1415698,Antinori Tenuta Guado al Tasso Matarocchio 2017,Italie,Maremma Toscana,Antinori,Vin rouge,Cabernet Franc
150656790,1263078,Delas Domaine des Tourettes Hermitage Rouge 2017,France,Hermitage,Delas,Vin rouge,Shiraz/Syrah
150638064,83173,Poggio di Sotto Brunello di Montalcino 2017,Italie,Brunello di Montalcino,Poggio di Sotto,Vin rouge,Sangiovese
150627656,1168278,Château d'Issan Margaux (Grand Cru Classé) 2017,France,Margaux,Château d'Issan,Vin rouge,Assemblage
150583888,1274818,Mascarello Giuseppe e Figlio Barolo Monprivato 2017,Italie,Barolo,Mascarello Giuseppe e Figlio,Vin rouge,Nebbiolo
150577050,1134562,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2017,Italie,Barolo,Bruno Giacosa,Vin rouge,Nebbiolo
150562965,1122281,Brunelli Campo del Titari Amarone della Valpolicella Classico Riserva 2017,Italie,Amarone della Valpolicella Classico,Brunelli,Vin rouge,Assemblage
150561334,1128526,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2017,France,Saint-Émilion Grand Cru,Château Ausone,Vin rouge,Cabernet Franc
150542291,87514,Piero Busso Gallina Barbaresco 2017,Italie,Barbaresco,Piero Busso,Vin rouge,Nebbiolo
150540639,1524704,Viña Vik Winery VIK 2017,Chili,Cachapoal Valley,Viña Vik Winery,Vin rouge,Assemblage
150514403,87674,Grattamacco Bolgheri Superiore 2017,Italie,Bolgheri Superiore,Grattamacco,Vin rouge,Assemblage
150508045,1605285,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2017,France,Pessac-Léognan,Château La Mission Haut-Brion,Vin rouge,Assemblage
150499858,1169307,Justin Isosceles 2017,États-Unis,Paso Robles,Justin,Vin rouge,Cabernet Franc
150498721,61744,Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Ducru-Beaucaillou,Vin rouge,Assemblage
150471805,779852,La Grange des Pères Vin de Pays de l'Hérault 2017,France,Hérault,La Grange des Pères,Vin rouge,Assemblage
150450962,12263,Matarromera Ribera del Duero Reserva 2017,Espagne,Ribera del Duero,Matarromera,Vin rouge,Tempranillo
150450067,28214,Nino Negri 5 Stelle Sfursat 2017,Italie,Valteline,Nino Negri,Vin rouge,Nebbiolo
150436507,2026372,Marqués de Riscal Barón de Chirel Rioja Reserva 2017,Espagne,Rioja,Marqués de Riscal,Vin rouge,Tempranillo
150432105,79762,Château Pichon Baron Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Pichon Baron,Vin rouge,Assemblage
150431826,1165708,Gaja Pieve Santa Restituta Brunello di Montalcino 2017,Italie,Brunello di Montalcino,Gaja,Vin rouge,Sangiovese
150428983,1464100,Two Hands Ares 2017,Australie,Vallée de la Barossa,Two Hands,Vin rouge,Shiraz/Syrah
150428556,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2017,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
150415364,13759,Clos Apalta Clos Apalta 2017,Chili,Apalta Valley,Clos Apalta,Vin rouge,Assemblage
150405494,1171278,Il Marroneto Madonna delle Grazie Brunello di Montalcino 2017,Italie,Brunello di Montalcino,Il Marroneto,Vin rouge,Sangiovese
150405371,2448300,Cantele Fanòi Primitivo 2017,Italie,Pouilles,Cantele,Vin rouge,Primitivo
150378652,1139286,Ilatium Morini Campo León Amarone della Valpolicella 2017,Italie,Amarone della Valpolicella,Ilatium Morini,Vin rouge,Assemblage
150373638,1994112,Benjamin de Rothschild - Vega Sicilia Macán 2017,Espagne,Rioja,Benjamin de Rothschild - Vega Sicilia,Vin rouge,Tempranillo
150371625,80472,Château Montrose Saint-Estèphe (Grand Cru Classé) 2017,France,Saint-Estèphe,Château Montrose,Vin rouge,Assemblage
150366929,74346,Cos d'Estournel Cos d'Estournel 2017,France,Saint-Estèphe,Cos d'Estournel,Vin rouge,Assemblage
150355234,1684223,Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2017,France,Pauillac,Château Mouton Rothschild,Vin rouge,Assemblage
150346614,1098770,Château Trotanoy Pomerol 2017,France,Pomerol,Château Trotanoy,Vin rouge,Assemblage
150345939,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2017,France,Margaux,Chateau Palmer,Vin rouge,Cabernet Sauvignon
150342955,66294,Caymus Special Selection Cabernet Sauvignon 2017,États-Unis,Napa Valley,Caymus Vineyards,Vin rouge,Cabernet Sauvignon
150338390,1651,Antinori Tenuta Tignanello 'Solaia' 2017,Italie,Toscane,Antinori,Vin rouge,Cabernet Sauvignon
150328937,89900,Castello di Ama L'Apparita 2017,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
150323674,10175,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Angelus,Vin rouge,Assemblage
